date,close,open,pct_change
2010-04-19,17939.76,18134.78,-0.01075
2010-04-20,18118.72,17939.76,0.00998
2010-04-21,17573.31,18118.72,-0.0301
2010-04-22,17488.37,17573.31,-0.00483
2010-04-23,17615.07,17488.37,0.00724
2010-04-26,17627.2,17615.07,0.00069
2010-04-27,17703.62,17627.2,0.00434
2010-04-28,17525.39,17703.62,-0.01007
2010-04-29,17527.93,17525.39,0.00014
2010-04-30,17507.53,17527.93,-0.00116
2010-05-03,17872.41,17507.53,0.02084
2010-05-04,17680.98,17872.41,-0.01071
2010-05-05,17150.92,17680.98,-0.02998
2010-05-06,17234.5,17150.92,0.00487
2010-05-07,17535.24,17234.5,0.01745
2010-05-10,17409.42,17535.24,-0.00718
2010-05-11,17067.17,17409.42,-0.01966
2010-05-12,16872.59,17067.17,-0.0114
2010-05-13,16959.81,16872.59,0.00517
2010-05-14,16861.7,16959.81,-0.00578
2010-05-17,16876.3,16861.7,0.00087
2010-05-18,16445.4,16876.3,-0.02553
2010-05-19,16357.85,16445.4,-0.00532
2010-05-20,16506.23,16357.85,0.00907
2010-05-21,16464.78,16506.23,-0.00251
2010-05-24,16285.9,16464.78,-0.01086
2010-05-25,16283.48,16285.9,-0.00015
2010-05-26,16466.78,16283.48,0.01126
2010-05-27,16389.06,16466.78,-0.00472
2010-05-28,16261.88,16389.06,-0.00776
2010-05-31,16497.01,16261.88,0.01446
2010-06-01,16403.81,16497.01,-0.00565
2010-06-02,16380.89,16403.81,-0.0014
2010-06-03,16711.96,16380.89,0.02021
2010-06-04,16753.0,16711.96,0.00246
2010-06-07,16668.4,16753.0,-0.00505
2010-06-08,16312.69,16668.4,-0.02134
2010-06-09,16325.57,16312.69,0.00079
2010-06-10,16316.55,16325.57,-0.00055
2010-06-11,16211.11,16316.55,-0.00646
2010-06-14,16382.64,16211.11,0.01058
2010-06-15,16156.46,16382.64,-0.01381
2010-06-16,15881.62,16156.46,-0.01701
2010-06-17,15750.28,15881.62,-0.00827
2010-06-18,15747.15,15750.28,-0.0002
2010-06-21,15488.44,15747.15,-0.01643
2010-06-22,15288.71,15488.44,-0.0129
2010-06-23,15147.15,15288.71,-0.00926
2010-06-24,15138.01,15147.15,-0.0006
2010-06-25,15015.82,15138.01,-0.00807
2010-06-28,15171.55,15015.82,0.01037
2010-06-29,14795.73,15171.55,-0.02477
2010-06-30,14853.83,14795.73,0.00393
2010-07-01,14748.22,14853.83,-0.00711
2010-07-02,14814.66,14748.22,0.0045
2010-07-05,15127.51,14814.66,0.02112
2010-07-06,15106.4,15127.51,-0.0014
2010-07-07,15129.58,15106.4,0.00153
2010-07-08,15259.11,15129.58,0.00856
2010-07-09,15026.73,15259.11,-0.01523
2010-07-12,15126.69,15026.73,0.00665
2010-07-13,15252.94,15126.69,0.00835
2010-07-14,15220.69,15252.94,-0.00211
2010-07-15,15320.75,15220.69,0.00657
2010-07-16,15333.1,15320.75,0.00081
2010-07-19,15195.1,15333.1,-0.009
2010-07-20,14966.19,15195.1,-0.01506
2010-07-21,15118.69,14966.19,0.01019
2010-07-22,15405.73,15118.69,0.01899
2010-07-23,15263.3,15405.73,-0.00925
2010-07-26,15316.14,15263.3,0.00346
2010-07-27,15102.71,15316.14,-0.01393
2010-07-28,15015.89,15102.71,-0.00575
2010-07-29,14925.51,15015.89,-0.00602
2010-07-30,14730.12,14925.51,-0.01309
2010-08-02,14709.94,14730.12,-0.00137
2010-08-03,14862.44,14709.94,0.01037
2010-08-04,14928.78,14862.44,0.00446
2010-08-05,14836.13,14928.78,-0.00621
2010-08-06,15060.71,14836.13,0.01514
2010-08-09,15089.46,15060.71,0.00191
2010-08-10,15381.24,15089.46,0.01934
2010-08-11,15152.96,15381.24,-0.01484
2010-08-12,15648.99,15152.96,0.03273
2010-08-13,15611.6,15648.99,-0.00239
2010-08-16,15401.65,15611.6,-0.01345
2010-08-17,15214.27,15401.65,-0.01217
2010-08-18,15363.91,15214.27,0.00984
2010-08-19,15510.43,15363.91,0.00954
2010-08-20,15642.62,15510.43,0.00852
2010-08-23,15740.97,15642.62,0.00629
2010-08-24,15539.41,15740.97,-0.0128
2010-08-25,15508.65,15539.41,-0.00198
2010-08-26,15108.04,15508.65,-0.02583
2010-08-27,14956.94,15108.04,-0.01
2010-08-30,15061.65,14956.94,0.007
2010-08-31,14745.03,15061.65,-0.02102
2010-09-01,15125.31,14745.03,0.02579
2010-09-02,15331.26,15125.31,0.01362
2010-09-03,15133.46,15331.26,-0.0129
2010-09-06,15249.88,15133.46,0.00769
2010-09-07,15339.1,15249.88,0.00585
2010-09-08,15311.82,15339.1,-0.00178
2010-09-09,15407.44,15311.82,0.00624
2010-09-10,15358.65,15407.44,-0.00317
2010-09-13,15352.05,15358.65,-0.00043
2010-09-14,15441.8,15352.05,0.00585
2010-09-15,15520.96,15441.8,0.00513
2010-09-16,15576.93,15520.96,0.00361
2010-09-17,15636.73,15576.93,0.00384
2010-09-20,15804.32,15636.73,0.01072
2010-09-21,15943.32,15804.32,0.0088
2010-09-22,15738.13,15943.32,-0.01287
2010-09-23,15610.39,15738.13,-0.00812
2010-09-24,15865.28,15610.39,0.01633
2010-09-27,16142.33,15865.28,0.01746
2010-09-28,16246.01,16142.33,0.00642
2010-09-29,16202.09,16246.01,-0.0027
2010-09-30,16353.85,16202.09,0.00937
2010-10-01,16482.27,16353.85,0.00785
2010-10-04,16315.54,16482.27,-0.01012
2010-10-05,16333.92,16315.54,0.00113
2010-10-06,16088.6,16333.92,-0.01502
2010-10-07,16013.55,16088.6,-0.00466
2010-10-08,16025.51,16013.55,0.00075
2010-10-11,16335.19,16025.51,0.01932
2010-10-12,15961.42,16335.19,-0.02288
2010-10-13,15905.23,15961.42,-0.00352
2010-10-14,16030.99,15905.23,0.00791
2010-10-15,16155.09,16030.99,0.00774
2010-10-18,16312.78,16155.09,0.00976
2010-10-19,16141.0,16312.78,-0.01053
2010-10-20,16128.4,16141.0,-0.00078
2010-10-21,16052.79,16128.4,-0.00469
2010-10-22,16290.58,16052.79,0.01481
2010-10-25,15691.25,16290.58,-0.03679
2010-10-26,15700.64,15691.25,0.0006
2010-10-27,15739.92,15700.64,0.0025
2010-10-28,15519.5,15739.92,-0.014
2010-10-29,15614.07,15519.5,0.00609
2010-11-01,15430.46,15614.07,-0.01176
2010-11-02,15467.72,15430.46,0.00241
2010-11-03,15350.47,15467.72,-0.00758
2010-11-04,15558.94,15350.47,0.01358
2010-11-05,15571.65,15558.94,0.00082
2010-11-08,15908.63,15571.65,0.02164
2010-11-09,15524.06,15908.63,-0.02417
2010-11-10,15764.61,15524.06,0.0155
2010-11-11,15920.05,15764.61,0.00986
2010-11-12,15977.65,15920.05,0.00362
2010-11-15,16371.96,15977.65,0.02468
2010-11-16,16121.33,16371.96,-0.01531
2010-11-17,16165.48,16121.33,0.00274
2010-11-18,16393.72,16165.48,0.01412
2010-11-19,16509.78,16393.72,0.00708
2010-11-22,16447.64,16509.78,-0.00376
2010-11-23,16571.45,16447.64,0.00753
2010-11-24,16502.39,16571.45,-0.00417
2010-11-25,16447.13,16502.39,-0.00335
2010-11-26,16333.94,16447.13,-0.00688
2010-11-29,16529.9,16333.94,0.012
2010-11-30,16593.26,16529.9,0.00383
2010-12-01,17059.22,16593.26,0.02808
2010-12-02,17224.97,17059.22,0.00972
2010-12-03,16950.79,17224.97,-0.01592
2010-12-06,17107.22,16950.79,0.00923
2010-12-07,16909.17,17107.22,-0.01158
2010-12-08,16864.57,16909.17,-0.00264
2010-12-09,16897.49,16864.57,0.00195
2010-12-10,16701.58,16897.49,-0.01159
2010-12-13,16615.41,16701.58,-0.00516
2010-12-14,16498.9,16615.41,-0.00701
2010-12-15,16531.07,16498.9,0.00195
2010-12-16,16524.31,16531.07,-0.00041
2010-12-17,16511.99,16524.31,-0.00075
2010-12-20,16828.52,16511.99,0.01917
2010-12-21,16935.66,16828.52,0.00637
2010-12-22,17023.1,16935.66,0.00516
2010-12-23,17235.38,17023.1,0.01247
2010-12-24,17595.34,17235.38,0.02088
2010-12-27,17873.01,17595.34,0.01578
2010-12-28,17672.73,17873.01,-0.01121
2010-12-29,17782.47,17672.73,0.00621
2010-12-30,17940.95,17782.47,0.00891
2010-12-31,18138.32,17940.95,0.011
2011-01-03,18117.42,18138.32,-0.00115
2011-01-04,18139.01,18117.42,0.00119
2011-01-05,17969.46,18139.01,-0.00935
2011-01-06,17903.79,17969.46,-0.00365
2011-01-07,17681.24,17903.79,-0.01243
2011-01-10,17936.1,17681.24,0.01441
2011-01-11,17840.78,17936.1,-0.00531
2011-01-12,17664.88,17840.78,-0.00986
2011-01-13,17729.34,17664.88,0.00365
2011-01-14,17757.25,17729.34,0.00157
2011-01-17,17630.31,17757.25,-0.00715
2011-01-18,17710.41,17630.31,0.00454
2011-01-19,17595.5,17710.41,-0.00649
2011-01-20,17701.24,17595.5,0.00601
2011-01-21,17703.06,17701.24,0.0001
2011-01-24,17752.48,17703.06,0.00279
2011-01-25,17685.17,17752.48,-0.00379
2011-01-26,17562.01,17685.17,-0.00696
2011-01-27,17618.31,17562.01,0.00321
2011-01-28,17320.86,17618.31,-0.01688
2011-01-31,17591.63,17320.86,0.01563
2011-02-01,17510.48,17591.63,-0.00461
2011-02-02,17917.49,17510.48,0.02324
2011-02-03,18057.06,17917.49,0.00779
2011-02-04,18045.81,18057.06,-0.00062
2011-02-07,17933.36,18045.81,-0.00623
2011-02-08,18042.95,17933.36,0.00611
2011-02-09,18142.02,18042.95,0.00549
2011-02-10,18235.31,18142.02,0.00514
2011-02-11,18411.02,18235.31,0.00964
2011-02-14,18442.84,18411.02,0.00173
2011-02-15,18682.51,18442.84,0.013
2011-02-16,18532.33,18682.51,-0.00804
2011-02-17,17569.17,18532.33,-0.05197
2011-02-18,17695.93,17569.17,0.00721
2011-02-21,17551.17,17695.93,-0.00818
2011-02-22,17566.57,17551.17,0.00088
2011-02-23,17870.2,17566.57,0.01728
2011-02-24,17898.13,17870.2,0.00156
2011-02-25,17812.85,17898.13,-0.00476
2011-02-28,18041.27,17812.85,0.01282
2011-03-01,17823.05,18041.27,-0.0121
2011-03-02,17765.17,17823.05,-0.00325
2011-03-03,17980.56,17765.17,0.01212
2011-03-04,17835.44,17980.56,-0.00807
2011-03-07,17893.15,17835.44,0.00324
2011-03-08,17886.56,17893.15,-0.00037
2011-03-09,18202.1,17886.56,0.01764
2011-03-10,17924.69,18202.1,-0.01524
2011-03-11,17825.1,17924.69,-0.00556
2011-03-14,17768.51,17825.1,-0.00317
2011-03-15,17848.67,17768.51,0.00451
2011-03-16,17964.18,17848.67,0.00647
2011-03-17,18055.04,17964.18,0.00506
2011-03-18,18344.11,18055.04,0.01601
2011-03-21,18487.04,18344.11,0.00779
2011-03-22,18233.95,18487.04,-0.01369
2011-03-23,17951.4,18233.95,-0.0155
2011-03-24,17852.45,17951.4,-0.00551
2011-03-25,17756.37,17852.45,-0.00538
2011-03-28,17678.16,17756.37,-0.0044
2011-03-29,17889.16,17678.16,0.01194
2011-03-30,17772.11,17889.16,-0.00654
2011-03-31,17996.04,17772.11,0.0126
2011-04-01,18230.63,17996.04,0.01304
2011-04-04,18244.17,18230.63,0.00074
2011-04-05,18146.87,18244.17,-0.00533
2011-04-06,18411.25,18146.87,0.01457
2011-04-07,18247.34,18411.25,-0.0089
2011-04-08,18350.77,18247.34,0.00567
2011-04-11,18413.13,18350.77,0.0034
2011-04-12,18683.29,18413.13,0.01467
2011-04-13,18764.52,18683.29,0.00435
2011-04-14,18776.39,18764.52,0.00063
2011-04-15,19001.83,18776.39,0.01201
2011-04-18,18929.99,19001.83,-0.00378
2011-04-19,19054.67,18929.99,0.00659
2011-04-20,19090.11,19054.67,0.00186
2011-04-21,19105.07,19090.11,0.00078
2011-04-22,18801.17,19105.07,-0.01591
2011-04-25,18807.83,18801.17,0.00035
2011-04-26,18606.22,18807.83,-0.01072
2011-04-27,18722.14,18606.22,0.00623
2011-04-28,19217.66,18722.14,0.02647
2011-04-29,19177.56,19217.66,-0.00209
2011-05-02,19378.55,19177.56,0.01048
2011-05-03,19601.32,19378.55,0.0115
2011-05-04,19360.78,19601.32,-0.01227
2011-05-05,19519.33,19360.78,0.00819
2011-05-06,19459.46,19519.33,-0.00307
2011-05-09,19373.1,19459.46,-0.00444
2011-05-10,19555.69,19373.1,0.00942
2011-05-11,19443.92,19555.69,-0.00572
2011-05-12,19342.93,19443.92,-0.00519
2011-05-13,19511.95,19342.93,0.00874
2011-05-16,19796.59,19511.95,0.01459
2011-05-17,19819.0,19796.59,0.00113
2011-05-18,19972.4,19819.0,0.00774
2011-05-19,19668.75,19972.4,-0.0152
2011-05-20,19654.65,19668.75,-0.00072
2011-05-23,19759.14,19654.65,0.00532
2011-05-24,19583.81,19759.14,-0.00887
2011-05-25,19730.49,19583.81,0.00749
2011-05-26,19799.61,19730.49,0.0035
2011-05-27,19869.8,19799.61,0.00355
2011-05-30,20136.75,19869.8,0.01343
2011-05-31,20425.12,20136.75,0.01432
2011-06-01,20160.23,20425.12,-0.01297
2011-06-02,20022.99,20160.23,-0.00681
2011-06-03,20149.57,20022.99,0.00632
2011-06-06,20090.9,20149.57,-0.00291
2011-06-07,20538.75,20090.9,0.02229
2011-06-08,20796.81,20538.75,0.01256
2011-06-09,20617.39,20796.81,-0.00863
2011-06-10,20454.18,20617.39,-0.00792
2011-06-13,20177.64,20454.18,-0.01352
2011-06-14,20268.15,20177.64,0.00449
2011-06-15,20141.31,20268.15,-0.00626
2011-06-16,19999.63,20141.31,-0.00703
2011-06-17,19729.26,19999.63,-0.01352
2011-06-20,19930.24,19729.26,0.01019
2011-06-21,19774.45,19930.24,-0.00782
2011-06-22,19585.33,19774.45,-0.00956
2011-06-23,19186.74,19585.33,-0.02035
2011-06-24,19279.84,19186.74,0.00485
2011-06-27,19336.42,19279.84,0.00293
2011-06-28,19499.69,19336.42,0.00844
2011-06-29,19815.4,19499.69,0.01619
2011-06-30,19868.48,19815.4,0.00268
2011-07-01,19801.17,19868.48,-0.00339
2011-07-04,19459.76,19801.17,-0.01724
2011-07-05,19490.59,19459.76,0.00158
2011-07-06,19573.97,19490.59,0.00428
2011-07-07,19637.14,19573.97,0.00323
2011-07-08,19224.35,19637.14,-0.02102
2011-07-11,19493.3,19224.35,0.01399
2011-07-12,19634.3,19493.3,0.00723
2011-07-13,19557.94,19634.3,-0.00389
2011-07-14,19504.63,19557.94,-0.00273
2011-07-15,19100.44,19504.63,-0.02072
2011-07-18,19175.97,19100.44,0.00395
2011-07-19,19111.19,19175.97,-0.00338
2011-07-20,18881.19,19111.19,-0.01203
2011-07-21,19298.78,18881.19,0.02212
2011-07-22,19634.46,19298.78,0.01739
2011-07-25,19798.65,19634.46,0.00836
2011-07-26,19801.98,19798.65,0.00017
2011-07-27,19539.52,19801.98,-0.01325
2011-07-28,19543.21,19539.52,0.00019
2011-07-29,19652.04,19543.21,0.00557
2011-08-01,19636.48,19652.04,-0.00079
2011-08-02,19636.72,19636.48,1e-05
2011-08-03,19684.9,19636.72,0.00245
2011-08-04,19445.14,19684.9,-0.01218
2011-08-05,19628.45,19445.14,0.00943
2011-08-08,19853.75,19628.45,0.01148
2011-08-09,19767.74,19853.75,-0.00433
2011-08-10,19624.66,19767.74,-0.00724
2011-08-11,20090.34,19624.66,0.02373
2011-08-12,20350.59,20090.34,0.01295
2011-08-15,19839.39,20350.59,-0.02512
2011-08-16,19825.04,19839.39,-0.00072
2011-08-17,19610.53,19825.04,-0.01082
2011-08-18,19421.7,19610.53,-0.00963
2011-08-19,19282.08,19421.7,-0.00719
2011-08-22,19298.9,19282.08,0.00087
2011-08-23,19278.62,19298.9,-0.00105
2011-08-24,19011.75,19278.62,-0.01384
2011-08-25,18792.18,19011.75,-0.01155
2011-08-26,18373.83,18792.18,-0.02226
2011-08-29,18362.91,18373.83,-0.00059
2011-08-30,18424.47,18362.91,0.00335
2011-08-31,18606.37,18424.47,0.00987
2011-09-01,18814.62,18606.37,0.01119
2011-09-02,18842.53,18814.62,0.00148
2011-09-05,18766.36,18842.53,-0.00404
2011-09-06,19215.67,18766.36,0.02394
2011-09-07,19027.5,19215.67,-0.00979
2011-09-08,18751.13,19027.5,-0.01452
2011-09-09,18663.41,18751.13,-0.00468
2011-09-12,18710.82,18663.41,0.00254
2011-09-13,18996.17,18710.82,0.01525
2011-09-14,18904.93,18996.17,-0.0048
2011-09-15,18575.48,18904.93,-0.01743
2011-09-16,18732.73,18575.48,0.00847
2011-09-19,18647.13,18732.73,-0.00457
2011-09-20,18435.32,18647.13,-0.01136
2011-09-21,18257.6,18435.32,-0.00964
2011-09-22,18291.2,18257.6,0.00184
2011-09-23,17942.86,18291.2,-0.01904
2011-09-26,18241.06,17942.86,0.01662
2011-09-27,18214.32,18241.06,-0.00147
2011-09-28,18230.44,18214.32,0.00089
2011-09-29,18447.57,18230.44,0.01191
2011-09-30,18302.62,18447.57,-0.00786
2011-10-03,18321.74,18302.62,0.00104
2011-10-04,18311.19,18321.74,-0.00058
2011-10-05,18414.59,18311.19,0.00565
2011-10-06,18916.68,18414.59,0.02727
2011-10-07,18694.99,18916.68,-0.01172
2011-10-10,18687.58,18694.99,-0.0004
2011-10-11,19129.35,18687.58,0.02364
2011-10-12,18436.01,19129.35,-0.03624
2011-10-13,18770.28,18436.01,0.01813
2011-10-14,18793.74,18770.28,0.00125
2011-10-17,19013.82,18793.74,0.01171
2011-10-18,19138.49,19013.82,0.00656
2011-10-19,19212.88,19138.49,0.00389
2011-10-20,19031.96,19212.88,-0.00942
2011-10-21,19008.34,19031.96,-0.00124
2011-10-24,19158.91,19008.34,0.00792
2011-10-25,19085.15,19158.91,-0.00385
2011-10-26,18864.65,19085.15,-0.01155
2011-10-27,18668.35,18864.65,-0.01041
2011-10-28,18966.06,18668.35,0.01595
2011-10-31,19306.53,18966.06,0.01795
2011-11-01,19161.47,19306.53,-0.00751
2011-11-02,19164.45,19161.47,0.00016
2011-11-03,19433.78,19164.45,0.01405
2011-11-04,19504.03,19433.78,0.00361
2011-11-07,19525.99,19504.03,0.00113
2011-11-08,19666.35,19525.99,0.00719
2011-11-09,19434.35,19666.35,-0.0118
2011-11-10,19295.71,19434.35,-0.00713
2011-11-11,19465.81,19295.71,0.00882
2011-11-14,19516.69,19465.81,0.00261
2011-11-15,19623.74,19516.69,0.00549
2011-11-16,19651.34,19623.74,0.00141
2011-11-17,19380.18,19651.34,-0.0138
2011-11-18,19478.29,19380.18,0.00506
2011-11-21,19764.36,19478.29,0.01469
2011-11-22,19884.57,19764.36,0.00608
2011-11-23,20052.91,19884.57,0.00847
2011-11-24,19854.04,20052.91,-0.00992
2011-11-25,19807.53,19854.04,-0.00234
2011-11-28,19716.57,19807.53,-0.00459
2011-11-29,19614.92,19716.57,-0.00516
2011-11-30,18803.13,19614.92,-0.04139
2011-12-01,18933.34,18803.13,0.00692
2011-12-02,18658.37,18933.34,-0.01452
2011-12-05,18839.49,18658.37,0.00971
2011-12-06,19220.76,18839.49,0.02024
2011-12-07,19265.61,19220.76,0.00233
2011-12-08,19372.77,19265.61,0.00556
2011-12-09,19419.25,19372.77,0.0024
2011-12-12,19082.62,19419.25,-0.01733
2011-12-13,18868.16,19082.62,-0.01124
2011-12-14,18973.4,18868.16,0.00558
2011-12-15,18889.76,18973.4,-0.00441
2011-12-16,18887.11,18889.76,-0.00014
2011-12-19,18599.11,18887.11,-0.01525
2011-12-20,18665.77,18599.11,0.00358
2011-12-21,18612.7,18665.77,-0.00284
2011-12-22,18658.72,18612.7,0.00247
2011-12-23,18705.97,18658.72,0.00253
2011-12-26,18379.4,18705.97,-0.01746
2011-12-27,18609.89,18379.4,0.01254
2011-12-28,18358.47,18609.89,-0.01351
2011-12-29,18305.72,18358.47,-0.00287
2011-12-30,18220.26,18305.72,-0.00467
2012-01-02,18434.81,18220.26,0.01178
2012-01-03,18464.5,18434.81,0.00161
2012-01-04,18667.71,18464.5,0.01101
2012-01-05,18717.51,18667.71,0.00267
2012-01-06,18720.54,18717.51,0.00016
2012-01-09,18562.48,18720.54,-0.00844
2012-01-10,18474.21,18562.48,-0.00476
2012-01-11,18489.7,18474.21,0.00084
2012-01-12,18549.95,18489.7,0.00326
2012-01-13,18339.16,18549.95,-0.01136
2012-01-16,18631.09,18339.16,0.01592
2012-01-17,18700.95,18631.09,0.00375
2012-01-18,18480.85,18700.95,-0.01177
2012-01-19,18791.2,18480.85,0.01679
2012-01-20,18451.04,18791.2,-0.0181
2012-01-23,18539.17,18451.04,0.00478
2012-01-24,18436.23,18539.17,-0.00555
2012-01-25,18763.34,18436.23,0.01774
2012-01-26,18943.92,18763.34,0.00962
2012-01-27,18709.27,18943.92,-0.01239
2012-01-30,18924.37,18709.27,0.0115
2012-01-31,18512.51,18924.37,-0.02176
2012-02-01,18690.63,18512.51,0.00962
2012-02-02,18689.44,18690.63,-6e-05
2012-02-03,18510.46,18689.44,-0.00958
2012-02-06,18718.44,18510.46,0.01124
2012-02-07,18886.39,18718.44,0.00897
2012-02-08,18934.91,18886.39,0.00257
2012-02-09,19002.97,18934.91,0.00359
2012-02-10,19095.79,19002.97,0.00488
2012-02-13,19029.93,19095.79,-0.00345
2012-02-14,19155.74,19029.93,0.00661
2012-02-15,18079.8,19155.74,-0.05617
2012-02-16,17415.16,18079.8,-0.03676
2012-02-17,17511.71,17415.16,0.00554
2012-02-20,17345.47,17511.71,-0.00949
2012-02-21,17225.61,17345.47,-0.00691
2012-02-22,17028.38,17225.61,-0.01145
2012-02-23,17282.95,17028.38,0.01495
2012-02-24,17192.6,17282.95,-0.00523
2012-02-27,17085.54,17192.6,-0.00623
2012-02-28,16910.62,17085.54,-0.01024
2012-02-29,17066.1,16910.62,0.00919
2012-03-01,16657.99,17066.1,-0.02391
2012-03-02,16630.13,16657.99,-0.00167
2012-03-05,16506.04,16630.13,-0.00746
2012-03-06,16486.54,16506.04,-0.00118
2012-03-07,16614.39,16486.54,0.00775
2012-03-08,16532.11,16614.39,-0.00495
2012-03-09,16488.54,16532.11,-0.00264
2012-03-12,16156.09,16488.54,-0.02016
2012-03-13,16065.14,16156.09,-0.00563
2012-03-14,15884.89,16065.14,-0.01122
2012-03-15,15931.59,15884.89,0.00294
2012-03-16,15896.62,15931.59,-0.0022
2012-03-19,15825.85,15896.62,-0.00445
2012-03-20,15859.36,15825.85,0.00212
2012-03-21,15708.64,15859.36,-0.0095
2012-03-22,15518.68,15708.64,-0.01209
2012-03-23,15082.44,15518.68,-0.02811
2012-03-26,15075.71,15082.44,-0.00045
2012-03-27,15080.33,15075.71,0.00031
2012-03-28,15075.83,15080.33,-0.0003
2012-03-29,14346.75,15075.83,-0.04836
2012-03-30,14515.91,14346.75,0.01179
2012-04-02,14400.84,14515.91,-0.00793
2012-04-03,14105.35,14400.84,-0.02052
2012-04-04,14064.69,14105.35,-0.00288
2012-04-05,13684.31,14064.69,-0.02705
2012-04-06,13628.37,13684.31,-0.00409
2012-04-09,13620.51,13628.37,-0.00058
2012-04-10,13680.53,13620.51,0.00441
2012-04-11,13965.78,13680.53,0.02085
2012-04-12,13990.11,13965.78,0.00174
2012-04-13,14102.78,13990.11,0.00805
2012-04-16,14248.38,14102.78,0.01032
2012-04-17,14320.28,14248.38,0.00505
2012-04-18,14625.73,14320.28,0.02133
2012-04-19,14575.22,14625.73,-0.00345
2012-04-20,14478.35,14575.22,-0.00665
2012-04-23,14287.62,14478.35,-0.01317
2012-04-24,14247.92,14287.62,-0.00278
2012-04-25,13921.55,14247.92,-0.02291
2012-04-26,14019.81,13921.55,0.00706
2012-04-27,13915.22,14019.81,-0.00746
2012-04-30,14017.17,13915.22,0.00733
2012-05-01,14075.28,14017.17,0.00415
2012-05-02,13892.51,14075.28,-0.01299
2012-05-03,14216.39,13892.51,0.02331
2012-05-04,14099.35,14216.39,-0.00823
2012-05-07,13970.94,14099.35,-0.00911
2012-05-08,13910.72,13970.94,-0.00431
2012-05-09,13986.52,13910.72,0.00545
2012-05-10,13824.16,13986.52,-0.01161
2012-05-11,13949.63,13824.16,0.00908
2012-05-14,13973.99,13949.63,0.00175
2012-05-15,13949.04,13973.99,-0.00179
2012-05-16,13791.59,13949.04,-0.01129
2012-05-17,13810.23,13791.59,0.00135
2012-05-18,13772.41,13810.23,-0.00274
