date,close,open,pct_change
2010-07-16,20923.79,20616.37,0.01491
2010-07-19,21381.53,20923.79,0.02188
2010-07-20,21371.38,21381.53,-0.00047
2010-07-21,21767.88,21371.38,0.01855
2010-07-22,21580.36,21767.88,-0.00861
2010-07-23,21952.14,21580.36,0.01723
2010-07-26,22314.8,21952.14,0.01652
2010-07-27,22170.63,22314.8,-0.00646
2010-07-28,22405.42,22170.63,0.01059
2010-07-29,22149.35,22405.42,-0.01143
2010-07-30,21817.99,22149.35,-0.01496
2010-08-02,21493.67,21817.99,-0.01486
2010-08-03,21241.2,21493.67,-0.01175
2010-08-04,20982.82,21241.2,-0.01216
2010-08-05,20962.79,20982.82,-0.00095
2010-08-06,21366.43,20962.79,0.01926
2010-08-09,21312.07,21366.43,-0.00254
2010-08-10,21119.35,21312.07,-0.00904
2010-08-11,21280.99,21119.35,0.00765
2010-08-12,21227.91,21280.99,-0.00249
2010-08-13,21253.44,21227.91,0.0012
2010-08-16,21349.62,21253.44,0.00453
2010-08-17,21455.68,21349.62,0.00497
2010-08-18,21298.73,21455.68,-0.00732
2010-08-19,21245.21,21298.73,-0.00251
2010-08-20,21465.96,21245.21,0.01039
2010-08-23,21381.54,21465.96,-0.00393
2010-08-24,21328.99,21381.54,-0.00246
2010-08-25,21404.3,21328.99,0.00353
2010-08-26,21506.88,21404.3,0.00479
2010-08-27,21436.02,21506.88,-0.00329
2010-08-30,21571.87,21436.02,0.00634
2010-08-31,21574.14,21571.87,0.00011
2010-09-01,21267.87,21574.14,-0.0142
2010-09-02,21422.96,21267.87,0.00729
2010-09-03,21222.41,21422.96,-0.00936
2010-09-06,21940.28,21222.41,0.03383
2010-09-07,22014.42,21940.28,0.00338
2010-09-08,21950.97,22014.42,-0.00288
2010-09-09,22160.75,21950.97,0.00956
2010-09-10,22522.17,22160.75,0.01631
2010-09-13,22902.11,22522.17,0.01687
2010-09-14,22984.13,22902.11,0.00358
2010-09-15,23260.35,22984.13,0.01202
2010-09-16,23446.53,23260.35,0.008
2010-09-17,23476.24,23446.53,0.00127
2010-09-20,23092.61,23476.24,-0.01634
2010-09-21,23105.04,23092.61,0.00054
2010-09-22,22459.2,23105.04,-0.02795
2010-09-23,22246.93,22459.2,-0.00945
2010-09-24,22586.53,22246.93,0.01527
2010-09-27,22637.57,22586.53,0.00226
2010-09-28,22633.5,22637.57,-0.00018
2010-09-29,22422.9,22633.5,-0.0093
2010-09-30,22218.73,22422.9,-0.00911
2010-10-01,22057.86,22218.73,-0.00724
2010-10-04,21726.77,22057.86,-0.01501
2010-10-05,21190.27,21726.77,-0.02469
2010-10-06,21436.42,21190.27,0.01162
2010-10-07,21832.15,21436.42,0.01846
2010-10-08,21684.91,21832.15,-0.00674
2010-10-11,21873.65,21684.91,0.0087
2010-10-12,21582.93,21873.65,-0.01329
2010-10-13,21671.66,21582.93,0.00411
2010-10-14,21346.93,21671.66,-0.01498
2010-10-15,21565.97,21346.93,0.01026
2010-10-18,21583.94,21565.97,0.00083
2010-10-19,21286.46,21583.94,-0.01378
2010-10-20,21420.1,21286.46,0.00628
2010-10-21,21814.27,21420.1,0.0184
2010-10-22,21820.87,21814.27,0.0003
2010-10-25,21816.23,21820.87,-0.00021
2010-10-26,21824.0,21816.23,0.00036
2010-10-27,21859.23,21824.0,0.00161
2010-10-28,22164.95,21859.23,0.01399
2010-10-29,22484.99,22164.95,0.01444
2010-11-01,21968.46,22484.99,-0.02297
2010-11-02,22265.59,21968.46,0.01353
2010-11-03,22220.88,22265.59,-0.00201
2010-11-04,22633.53,22220.88,0.01857
2010-11-05,22753.44,22633.53,0.0053
2010-11-08,22999.72,22753.44,0.01082
2010-11-09,22874.82,22999.72,-0.00543
2010-11-10,22542.87,22874.82,-0.01451
2010-11-11,22607.57,22542.87,0.00287
2010-11-12,22852.66,22607.57,0.01084
2010-11-15,23042.99,22852.66,0.00833
2010-11-16,23561.05,23042.99,0.02248
2010-11-17,23624.9,23561.05,0.00271
2010-11-18,23817.1,23624.9,0.00814
2010-11-19,23605.86,23817.1,-0.00887
2010-11-22,23573.62,23605.86,-0.00137
2010-11-23,23174.44,23573.62,-0.01693
2010-11-24,23165.44,23174.44,-0.00039
2010-11-25,23091.05,23165.44,-0.00321
2010-11-26,23109.33,23091.05,0.00079
2010-11-29,23379.51,23109.33,0.01169
2010-11-30,23400.55,23379.51,0.0009
2010-12-01,22656.7,23400.55,-0.03179
2010-12-02,23003.4,22656.7,0.0153
2010-12-03,23046.84,23003.4,0.00189
2010-12-06,23248.73,23046.84,0.00876
2010-12-07,23050.62,23248.73,-0.00852
2010-12-08,23265.37,23050.62,0.00932
2010-12-09,23663.14,23265.37,0.0171
2010-12-10,23246.3,23663.14,-0.01762
2010-12-13,23565.85,23246.3,0.01375
2010-12-14,23327.75,23565.85,-0.0101
2010-12-15,23134.54,23327.75,-0.00828
2010-12-16,23139.57,23134.54,0.00022
2010-12-17,23676.29,23139.57,0.02319
2010-12-20,23209.28,23676.29,-0.01972
2010-12-21,23050.47,23209.28,-0.00684
2010-12-22,23065.67,23050.47,0.00066
2010-12-23,23235.94,23065.67,0.00738
2010-12-24,23211.47,23235.94,-0.00105
2010-12-27,23326.01,23211.47,0.00493
2010-12-28,23064.38,23326.01,-0.01122
2010-12-29,23265.57,23064.38,0.00872
2010-12-30,23540.83,23265.57,0.01183
2010-12-31,23259.35,23540.83,-0.01196
2011-01-03,23061.88,23259.35,-0.00849
2011-01-04,23167.66,23061.88,0.00459
2011-01-05,23257.68,23167.66,0.00389
2011-01-06,23398.51,23257.68,0.00606
2011-01-07,23088.01,23398.51,-0.01327
2011-01-10,22992.88,23088.01,-0.00412
2011-01-11,22873.43,22992.88,-0.0052
2011-01-12,23221.81,22873.43,0.01523
2011-01-13,23203.03,23221.81,-0.00081
2011-01-14,23079.03,23203.03,-0.00534
2011-01-17,22853.02,23079.03,-0.00979
2011-01-18,22858.67,22853.02,0.00025
2011-01-19,23165.93,22858.67,0.01344
2011-01-20,22773.33,23165.93,-0.01695
2011-01-21,22807.92,22773.33,0.00152
2011-01-24,22942.12,22807.92,0.00588
2011-01-25,23453.57,22942.12,0.02229
2011-01-26,23636.23,23453.57,0.00779
2011-01-27,23996.69,23636.23,0.01525
2011-01-28,24014.45,23996.69,0.00074
2011-01-31,23650.33,24014.45,-0.01516
2011-02-01,23283.14,23650.33,-0.01553
2011-02-02,23103.12,23283.14,-0.00773
2011-02-03,23143.35,23103.12,0.00174
2011-02-04,23075.06,23143.35,-0.00295
2011-02-07,22960.94,23075.06,-0.00495
2011-02-08,23427.11,22960.94,0.0203
2011-02-09,22810.25,23427.11,-0.02633
2011-02-10,22550.02,22810.25,-0.01141
2011-02-11,23153.82,22550.02,0.02678
2011-02-14,23238.34,23153.82,0.00365
2011-02-15,23070.63,23238.34,-0.00722
2011-02-16,22788.36,23070.63,-0.01224
2011-02-17,22997.13,22788.36,0.00916
2011-02-18,23180.72,22997.13,0.00798
2011-02-21,23394.46,23180.72,0.00922
2011-02-22,23063.2,23394.46,-0.01416
2011-02-23,23102.84,23063.2,0.00172
2011-02-24,23051.44,23102.84,-0.00222
2011-02-25,23169.86,23051.44,0.00514
2011-02-28,22759.29,23169.86,-0.01772
2011-03-01,22914.49,22759.29,0.00682
2011-03-02,23310.04,22914.49,0.01726
2011-03-03,22960.76,23310.04,-0.01498
2011-03-04,23189.08,22960.76,0.00994
2011-03-07,23625.66,23189.08,0.01883
2011-03-08,23864.12,23625.66,0.01009
2011-03-09,23857.65,23864.12,-0.00027
2011-03-10,23898.74,23857.65,0.00172
2011-03-11,23764.61,23898.74,-0.00561
2011-03-14,23829.81,23764.61,0.00274
2011-03-15,23561.32,23829.81,-0.01127
2011-03-16,23582.8,23561.32,0.00091
2011-03-17,23369.62,23582.8,-0.00904
2011-03-18,22999.9,23369.62,-0.01582
2011-03-21,23391.1,22999.9,0.01701
2011-03-22,22916.26,23391.1,-0.0203
2011-03-23,23379.39,22916.26,0.02021
2011-03-24,22820.32,23379.39,-0.02391
2011-03-25,23066.05,22820.32,0.01077
2011-03-28,23122.43,23066.05,0.00244
2011-03-29,22714.12,23122.43,-0.01766
2011-03-30,22593.79,22714.12,-0.0053
2011-03-31,22345.23,22593.79,-0.011
2011-04-01,22116.05,22345.23,-0.01026
2011-04-04,22341.14,22116.05,0.01018
2011-04-05,22056.36,22341.14,-0.01275
2011-04-06,21591.37,22056.36,-0.02108
2011-04-07,21867.49,21591.37,0.01279
2011-04-08,21970.38,21867.49,0.00471
2011-04-11,21978.87,21970.38,0.00039
2011-04-12,21917.41,21978.87,-0.0028
2011-04-13,22095.49,21917.41,0.00813
2011-04-14,22195.16,22095.49,0.00451
2011-04-15,22174.99,22195.16,-0.00091
2011-04-18,22037.09,22174.99,-0.00622
2011-04-19,22310.13,22037.09,0.01239
2011-04-20,22680.48,22310.13,0.0166
2011-04-21,22808.05,22680.48,0.00562
2011-04-22,23578.82,22808.05,0.03379
2011-04-25,23647.7,23578.82,0.00292
2011-04-26,23706.13,23647.7,0.00247
2011-04-27,24117.62,23706.13,0.01736
2011-04-28,24206.74,24117.62,0.0037
2011-04-29,24287.33,24206.74,0.00333
2011-05-02,24200.51,24287.33,-0.00357
2011-05-03,24339.98,24200.51,0.00576
2011-05-04,23892.67,24339.98,-0.01838
2011-05-05,23707.78,23892.67,-0.00774
2011-05-06,23431.37,23707.78,-0.01166
2011-05-09,22868.98,23431.37,-0.024
2011-05-10,23156.87,22868.98,0.01259
2011-05-11,23080.55,23156.87,-0.0033
2011-05-12,22862.73,23080.55,-0.00944
2011-05-13,22968.8,22862.73,0.00464
2011-05-16,22658.56,22968.8,-0.01351
2011-05-17,22894.95,22658.56,0.01043
2011-05-18,23264.33,22894.95,0.01613
2011-05-19,22901.9,23264.33,-0.01558
2011-05-20,23215.11,22901.9,0.01368
2011-05-23,23277.69,23215.11,0.0027
2011-05-24,23582.18,23277.69,0.01308
2011-05-25,23644.23,23582.18,0.00263
2011-05-26,23430.87,23644.23,-0.00902
2011-05-27,23022.87,23430.87,-0.01741
2011-05-30,22746.5,23022.87,-0.012
2011-05-31,22628.37,22746.5,-0.00519
2011-06-01,22904.4,22628.37,0.0122
2011-06-02,23076.69,22904.4,0.00752
2011-06-03,23164.44,23076.69,0.0038
2011-06-06,23553.98,23164.44,0.01682
2011-06-07,23079.82,23553.98,-0.02013
2011-06-08,22786.91,23079.82,-0.01269
2011-06-09,22505.58,22786.91,-0.01235
2011-06-10,22532.37,22505.58,0.00119
2011-06-13,22123.2,22532.37,-0.01816
2011-06-14,21988.53,22123.2,-0.00609
2011-06-15,22333.8,21988.53,0.0157
2011-06-16,22592.93,22333.8,0.0116
2011-06-17,22993.65,22592.93,0.01774
2011-06-20,22858.82,22993.65,-0.00586
2011-06-21,22606.59,22858.82,-0.01103
2011-06-22,22685.28,22606.59,0.00348
2011-06-23,22462.28,22685.28,-0.00983
2011-06-24,22450.74,22462.28,-0.00051
2011-06-27,22427.86,22450.74,-0.00102
2011-06-28,22572.81,22427.86,0.00646
2011-06-29,22946.57,22572.81,0.01656
2011-06-30,23313.49,22946.57,0.01599
2011-07-01,23569.25,23313.49,0.01097
2011-07-04,23527.77,23569.25,-0.00176
2011-07-05,23713.89,23527.77,0.00791
2011-07-06,23626.31,23713.89,-0.00369
2011-07-07,23398.74,23626.31,-0.00963
2011-07-08,23014.12,23398.74,-0.01644
2011-07-11,22879.55,23014.12,-0.00585
2011-07-12,23020.66,22879.55,0.00617
2011-07-13,23210.07,23020.66,0.00823
2011-07-14,23234.75,23210.07,0.00106
2011-07-15,23399.48,23234.75,0.00709
2011-07-18,23266.28,23399.48,-0.00569
2011-07-19,23713.12,23266.28,0.01921
2011-07-20,23768.07,23713.12,0.00232
2011-07-21,23698.53,23768.07,-0.00293
2011-07-22,23889.79,23698.53,0.00807
2011-07-25,23864.6,23889.79,-0.00105
2011-07-26,23970.21,23864.6,0.00443
2011-07-27,24383.57,23970.21,0.01724
2011-07-28,24181.43,24383.57,-0.00829
2011-07-29,24124.38,24181.43,-0.00236
2011-08-01,24094.63,24124.38,-0.00123
2011-08-02,24126.35,24094.63,0.00132
2011-08-03,24485.69,24126.35,0.01489
2011-08-04,24754.45,24485.69,0.01098
2011-08-05,25137.19,24754.45,0.01546
2011-08-08,24444.61,25137.19,-0.02755
2011-08-09,24604.89,24444.61,0.00656
2011-08-10,24706.74,24604.89,0.00414
2011-08-11,24881.75,24706.74,0.00708
2011-08-12,24914.42,24881.75,0.00131
2011-08-15,24757.84,24914.42,-0.00628
2011-08-16,24981.53,24757.84,0.00904
2011-08-17,24954.73,24981.53,-0.00107
2011-08-18,24980.83,24954.73,0.00105
2011-08-19,24842.2,24980.83,-0.00555
2011-08-22,24812.95,24842.2,-0.00118
2011-08-23,24985.95,24812.95,0.00697
2011-08-24,25240.01,24985.95,0.01017
2011-08-25,25257.49,25240.01,0.00069
2011-08-26,25308.44,25257.49,0.00202
2011-08-29,25278.68,25308.44,-0.00118
2011-08-30,25555.86,25278.68,0.01096
2011-08-31,25459.45,25555.86,-0.00377
2011-09-01,25403.25,25459.45,-0.00221
2011-09-02,25459.92,25403.25,0.00223
2011-09-05,25365.06,25459.92,-0.00373
2011-09-06,25473.82,25365.06,0.00429
2011-09-07,25965.8,25473.82,0.01931
2011-09-08,25990.52,25965.8,0.00095
2011-09-09,26443.1,25990.52,0.01741
2011-09-12,26745.77,26443.1,0.01145
2011-09-13,26830.08,26745.77,0.00315
2011-09-14,27067.97,26830.08,0.00887
2011-09-15,27534.23,27067.97,0.01723
2011-09-16,27308.01,27534.23,-0.00822
2011-09-19,27555.28,27308.01,0.00905
2011-09-20,27969.1,27555.28,0.01502
2011-09-21,27774.21,27969.1,-0.00697
2011-09-22,28223.27,27774.21,0.01617
2011-09-23,28466.02,28223.27,0.0086
2011-09-26,28246.74,28466.02,-0.0077
2011-09-27,28426.65,28246.74,0.00637
2011-09-28,28015.35,28426.65,-0.01447
2011-09-29,27669.51,28015.35,-0.01234
2011-09-30,27155.06,27669.51,-0.01859
2011-10-03,27263.77,27155.06,0.004
2011-10-04,27179.03,27263.77,-0.00311
2011-10-05,26977.74,27179.03,-0.00741
2011-10-06,26845.6,26977.74,-0.0049
2011-10-07,26844.69,26845.6,-3e-05
2011-10-10,26768.78,26844.69,-0.00283
2011-10-11,26643.35,26768.78,-0.00469
2011-10-12,26712.66,26643.35,0.0026
2011-10-13,26452.44,26712.66,-0.00974
2011-10-14,26315.09,26452.44,-0.00519
2011-10-17,26674.19,26315.09,0.01365
2011-10-18,26798.29,26674.19,0.00465
2011-10-19,26282.93,26798.29,-0.01923
2011-10-20,26755.29,26282.93,0.01797
2011-10-21,26523.27,26755.29,-0.00867
2011-10-24,27030.17,26523.27,0.01911
2011-10-25,27081.2,27030.17,0.00189
2011-10-26,27393.01,27081.2,0.01151
2011-10-27,26876.01,27393.01,-0.01887
2011-10-28,26664.72,26876.01,-0.00786
2011-10-31,26492.29,26664.72,-0.00647
2011-11-01,26344.05,26492.29,-0.0056
2011-11-02,26131.37,26344.05,-0.00807
2011-11-03,25963.69,26131.37,-0.00642
2011-11-04,25942.91,25963.69,-0.0008
2011-11-07,25781.11,25942.91,-0.00624
2011-11-08,25751.83,25781.11,-0.00114
2011-11-09,25858.8,25751.83,0.00415
2011-11-10,25365.52,25858.8,-0.01908
2011-11-11,25311.1,25365.52,-0.00215
2011-11-14,25051.49,25311.1,-0.01026
2011-11-15,25035.37,25051.49,-0.00064
2011-11-16,25214.21,25035.37,0.00714
2011-11-17,24836.53,25214.21,-0.01498
2011-11-18,24741.19,24836.53,-0.00384
2011-11-21,25002.08,24741.19,0.01054
2011-11-22,25300.72,25002.08,0.01194
2011-11-23,25164.64,25300.72,-0.00538
2011-11-24,25551.48,25164.64,0.01537
2011-11-25,25645.54,25551.48,0.00368
2011-11-28,25672.24,25645.54,0.00104
2011-11-29,25541.56,25672.24,-0.00509
2011-11-30,25629.07,25541.56,0.00343
2011-12-01,25831.52,25629.07,0.0079
2011-12-02,25654.27,25831.52,-0.00686
2011-12-05,25797.5,25654.27,0.00558
2011-12-06,25481.81,25797.5,-0.01224
2011-12-07,25162.4,25481.81,-0.01253
2011-12-08,25324.73,25162.4,0.00645
2011-12-09,25274.32,25324.73,-0.00199
2011-12-12,25060.35,25274.32,-0.00847
2011-12-13,25166.55,25060.35,0.00424
2011-12-14,25372.77,25166.55,0.00819
2011-12-15,25397.35,25372.77,0.00097
2011-12-16,25817.75,25397.35,0.01655
2011-12-19,25634.66,25817.75,-0.00709
2011-12-20,25462.35,25634.66,-0.00672
2011-12-21,25730.31,25462.35,0.01052
2011-12-22,25458.32,25730.31,-0.01057
2011-12-23,25668.15,25458.32,0.00824
2011-12-26,25226.24,25668.15,-0.01722
2011-12-27,24962.58,25226.24,-0.01045
2011-12-28,24925.37,24962.58,-0.00149
2011-12-29,24824.9,24925.37,-0.00403
2011-12-30,25249.96,24824.9,0.01712
2012-01-02,24996.36,25249.96,-0.01004
2012-01-03,24997.82,24996.36,6e-05
2012-01-04,25050.98,24997.82,0.00213
2012-01-05,25032.29,25050.98,-0.00075
2012-01-06,25353.64,25032.29,0.01284
2012-01-09,25206.49,25353.64,-0.0058
2012-01-10,25074.62,25206.49,-0.00523
2012-01-11,24814.7,25074.62,-0.01037
2012-01-12,25063.3,24814.7,0.01002
2012-01-13,25145.35,25063.3,0.00327
2012-01-16,25231.88,25145.35,0.00344
2012-01-17,25301.72,25231.88,0.00277
2012-01-18,25005.79,25301.72,-0.0117
2012-01-19,25152.84,25005.79,0.00588
2012-01-20,25251.78,25152.84,0.00393
2012-01-23,25657.66,25251.78,0.01607
2012-01-24,25788.01,25657.66,0.00508
2012-01-25,25579.84,25788.01,-0.00807
2012-01-26,25507.09,25579.84,-0.00284
2012-01-27,26018.58,25507.09,0.02005
2012-01-30,25691.77,26018.58,-0.01256
2012-01-31,25324.56,25691.77,-0.01429
2012-02-01,24738.69,25324.56,-0.02313
2012-02-02,25139.83,24738.69,0.01622
2012-02-03,25172.42,25139.83,0.0013
2012-02-06,24865.29,25172.42,-0.0122
2012-02-07,25470.33,24865.29,0.02433
2012-02-08,25272.68,25470.33,-0.00776
2012-02-09,25512.01,25272.68,0.00947
2012-02-10,25926.3,25512.01,0.01624
2012-02-13,25967.0,25926.3,0.00157
2012-02-14,26151.58,25967.0,0.00711
2012-02-15,26586.07,26151.58,0.01661
2012-02-16,26229.58,26586.07,-0.01341
2012-02-17,26468.11,26229.58,0.00909
2012-02-20,25387.64,26468.11,-0.04082
2012-02-21,25027.91,25387.64,-0.01417
2012-02-22,24928.39,25027.91,-0.00398
2012-02-23,25064.93,24928.39,0.00548
2012-02-24,24922.3,25064.93,-0.00569
2012-02-27,24773.61,24922.3,-0.00597
2012-02-28,24535.77,24773.61,-0.0096
2012-02-29,24716.43,24535.77,0.00736
2012-03-01,24782.8,24716.43,0.00269
2012-03-02,25102.13,24782.8,0.01289
2012-03-05,24466.49,25102.13,-0.02532
2012-03-06,24243.17,24466.49,-0.00913
2012-03-07,24343.24,24243.17,0.00413
2012-03-08,24816.25,24343.24,0.01943
2012-03-09,24638.04,24816.25,-0.00718
2012-03-12,24179.49,24638.04,-0.01861
2012-03-13,24041.78,24179.49,-0.0057
2012-03-14,24038.14,24041.78,-0.00015
2012-03-15,24268.46,24038.14,0.00958
2012-03-16,24584.86,24268.46,0.01304
2012-03-19,24794.87,24584.86,0.00854
2012-03-20,24789.38,24794.87,-0.00022
2012-03-21,25373.64,24789.38,0.02357
2012-03-22,25204.35,25373.64,-0.00667
2012-03-23,25225.59,25204.35,0.00084
2012-03-26,25409.62,25225.59,0.0073
2012-03-27,25290.42,25409.62,-0.00469
2012-03-28,25250.14,25290.42,-0.00159
2012-03-29,25449.19,25250.14,0.00788
2012-03-30,25223.02,25449.19,-0.00889
2012-04-02,25195.51,25223.02,-0.00109
2012-04-03,25177.1,25195.51,-0.00073
2012-04-04,25821.93,25177.1,0.02561
2012-04-05,26078.7,25821.93,0.00994
2012-04-06,25912.58,26078.7,-0.00637
2012-04-09,26153.38,25912.58,0.00929
2012-04-10,25884.23,26153.38,-0.01029
2012-04-11,26033.87,25884.23,0.00578
2012-04-12,25601.75,26033.87,-0.0166
2012-04-13,25835.5,25601.75,0.00913
2012-04-16,25822.78,25835.5,-0.00049
2012-04-17,25484.44,25822.78,-0.0131
2012-04-18,25632.97,25484.44,0.00583
2012-04-19,25901.02,25632.97,0.01046
2012-04-20,26044.24,25901.02,0.00553
2012-04-23,26128.58,26044.24,0.00324
2012-04-24,25793.31,26128.58,-0.01283
2012-04-25,26053.19,25793.31,0.01008
2012-04-26,24753.6,26053.19,-0.04988
2012-04-27,24634.46,24753.6,-0.00481
2012-04-30,25192.8,24634.46,0.02266
2012-05-01,24849.49,25192.8,-0.01363
2012-05-02,24404.66,24849.49,-0.0179
2012-05-03,24191.54,24404.66,-0.00873
2012-05-04,24319.82,24191.54,0.0053
2012-05-07,24327.57,24319.82,0.00032
2012-05-08,24617.99,24327.57,0.01194
2012-05-09,24659.87,24617.99,0.0017
2012-05-10,24022.64,24659.87,-0.02584
2012-05-11,24289.89,24022.64,0.01112
2012-05-14,24169.97,24289.89,-0.00494
2012-05-15,24371.22,24169.97,0.00833
2012-05-16,24763.6,24371.22,0.0161
2012-05-17,24927.24,24763.6,0.00661
2012-05-18,25305.11,24927.24,0.01516
2012-05-21,25005.32,25305.11,-0.01185
